"agency_cd","site_no","dateTime","X_00060_00000","X_00060_00000_cd","tz_cd"
"USGS","03443000",2024-11-04 14:15:00,604,"A","America/New_York"
"USGS","03443000",2024-11-04 14:30:00,604,"A","America/New_York"
"USGS","03443000",2024-11-04 14:45:00,604,"A","America/New_York"
"USGS","03443000",2024-11-04 15:00:00,604,"A","America/New_York"
"USGS","03443000",2024-11-04 15:15:00,604,"A","America/New_York"
"USGS","03443000",2024-11-04 15:30:00,606,"A","America/New_York"
"USGS","03443000",2024-11-04 15:45:00,604,"A","America/New_York"
"USGS","03443000",2024-11-04 16:00:00,604,"A","America/New_York"
"USGS","03443000",2024-11-04 16:15:00,604,"A","America/New_York"
"USGS","03443000",2024-11-04 16:30:00,606,"A","America/New_York"
"USGS","03443000",2024-11-04 16:45:00,606,"A","America/New_York"
"USGS","03443000",2024-11-04 17:00:00,606,"A","America/New_York"
"USGS","03443000",2024-11-04 17:15:00,606,"A","America/New_York"
"USGS","03443000",2024-11-04 17:30:00,606,"A","America/New_York"
"USGS","03443000",2024-11-04 17:45:00,606,"A","America/New_York"
"USGS","03443000",2024-11-04 18:00:00,606,"A","America/New_York"
"USGS","03443000",2024-11-04 18:15:00,606,"A","America/New_York"
"USGS","03443000",2024-11-04 18:30:00,606,"A","America/New_York"
"USGS","03443000",2024-11-04 18:45:00,606,"A","America/New_York"
"USGS","03443000",2024-11-04 19:00:00,606,"A","America/New_York"
"USGS","03443000",2024-11-04 19:15:00,606,"A","America/New_York"
"USGS","03443000",2024-11-04 19:30:00,606,"A","America/New_York"
"USGS","03443000",2024-11-04 19:45:00,606,"A","America/New_York"
"USGS","03443000",2024-11-04 20:00:00,606,"A","America/New_York"
"USGS","03443000",2024-11-04 20:15:00,606,"A","America/New_York"
"USGS","03443000",2024-11-04 20:30:00,606,"A","America/New_York"
"USGS","03443000",2024-11-04 20:45:00,606,"A","America/New_York"
"USGS","03443000",2024-11-04 21:00:00,606,"A","America/New_York"
"USGS","03443000",2024-11-04 21:15:00,606,"A","America/New_York"
"USGS","03443000",2024-11-04 21:30:00,606,"A","America/New_York"
"USGS","03443000",2024-11-04 21:45:00,606,"A","America/New_York"
"USGS","03443000",2024-11-04 22:00:00,606,"A","America/New_York"
"USGS","03443000",2024-11-04 22:15:00,606,"A","America/New_York"
"USGS","03443000",2024-11-04 22:30:00,606,"A","America/New_York"
"USGS","03443000",2024-11-04 22:45:00,606,"A","America/New_York"
"USGS","03443000",2024-11-04 23:00:00,606,"A","America/New_York"
"USGS","03443000",2024-11-04 23:15:00,606,"A","America/New_York"
"USGS","03443000",2024-11-04 23:30:00,606,"A","America/New_York"
"USGS","03443000",2024-11-04 23:45:00,606,"A","America/New_York"
"USGS","03443000",2024-11-05,606,"A","America/New_York"
"USGS","03443000",2024-11-05 00:15:00,608,"A","America/New_York"
"USGS","03443000",2024-11-05 00:30:00,608,"A","America/New_York"
"USGS","03443000",2024-11-05 00:45:00,608,"A","America/New_York"
"USGS","03443000",2024-11-05 01:00:00,608,"A","America/New_York"
"USGS","03443000",2024-11-05 01:15:00,608,"A","America/New_York"
"USGS","03443000",2024-11-05 01:30:00,610,"A","America/New_York"
"USGS","03443000",2024-11-05 01:45:00,610,"A","America/New_York"
"USGS","03443000",2024-11-05 02:00:00,610,"A","America/New_York"
"USGS","03443000",2024-11-05 02:15:00,613,"A","America/New_York"
"USGS","03443000",2024-11-05 02:30:00,613,"A","America/New_York"
"USGS","03443000",2024-11-05 02:45:00,613,"A","America/New_York"
"USGS","03443000",2024-11-05 03:00:00,613,"A","America/New_York"
"USGS","03443000",2024-11-05 03:15:00,615,"A","America/New_York"
"USGS","03443000",2024-11-05 03:30:00,615,"A","America/New_York"
"USGS","03443000",2024-11-05 03:45:00,617,"A","America/New_York"
"USGS","03443000",2024-11-05 04:00:00,617,"A","America/New_York"
"USGS","03443000",2024-11-05 04:15:00,617,"A","America/New_York"
"USGS","03443000",2024-11-05 04:30:00,619,"A","America/New_York"
"USGS","03443000",2024-11-05 04:45:00,619,"A","America/New_York"
"USGS","03443000",2024-11-05 05:00:00,621,"A","America/New_York"
"USGS","03443000",2024-11-05 05:15:00,621,"A","America/New_York"
"USGS","03443000",2024-11-05 05:30:00,623,"A","America/New_York"
"USGS","03443000",2024-11-05 05:45:00,623,"A","America/New_York"
"USGS","03443000",2024-11-05 06:00:00,623,"A","America/New_York"
"USGS","03443000",2024-11-05 06:15:00,626,"A","America/New_York"
"USGS","03443000",2024-11-05 06:30:00,626,"A","America/New_York"
"USGS","03443000",2024-11-05 06:45:00,628,"A","America/New_York"
"USGS","03443000",2024-11-05 07:00:00,630,"A","America/New_York"
"USGS","03443000",2024-11-05 07:15:00,630,"A","America/New_York"
"USGS","03443000",2024-11-05 07:30:00,632,"A","America/New_York"
"USGS","03443000",2024-11-05 07:45:00,632,"A","America/New_York"
"USGS","03443000",2024-11-05 08:00:00,634,"A","America/New_York"
"USGS","03443000",2024-11-05 08:15:00,634,"A","America/New_York"
"USGS","03443000",2024-11-05 08:30:00,637,"A","America/New_York"
"USGS","03443000",2024-11-05 08:45:00,637,"A","America/New_York"
"USGS","03443000",2024-11-05 09:00:00,639,"A","America/New_York"
"USGS","03443000",2024-11-05 09:15:00,639,"A","America/New_York"
"USGS","03443000",2024-11-05 09:30:00,641,"A","America/New_York"
"USGS","03443000",2024-11-05 09:45:00,641,"A","America/New_York"
"USGS","03443000",2024-11-05 10:00:00,641,"A","America/New_York"
"USGS","03443000",2024-11-05 10:15:00,643,"A","America/New_York"
"USGS","03443000",2024-11-05 10:30:00,645,"A","America/New_York"
"USGS","03443000",2024-11-05 10:45:00,645,"A","America/New_York"
"USGS","03443000",2024-11-05 11:00:00,645,"A","America/New_York"
"USGS","03443000",2024-11-05 11:15:00,648,"A","America/New_York"
"USGS","03443000",2024-11-05 11:30:00,648,"A","America/New_York"
"USGS","03443000",2024-11-05 11:45:00,650,"A","America/New_York"
"USGS","03443000",2024-11-05 12:00:00,650,"A","America/New_York"
"USGS","03443000",2024-11-05 12:15:00,652,"A","America/New_York"
"USGS","03443000",2024-11-05 12:30:00,652,"A","America/New_York"
"USGS","03443000",2024-11-05 12:45:00,652,"A","America/New_York"
"USGS","03443000",2024-11-05 13:00:00,654,"A","America/New_York"
"USGS","03443000",2024-11-05 13:15:00,654,"A","America/New_York"
"USGS","03443000",2024-11-05 13:30:00,657,"A","America/New_York"
"USGS","03443000",2024-11-05 13:45:00,657,"A","America/New_York"
"USGS","03443000",2024-11-05 14:00:00,657,"A","America/New_York"
"USGS","03443000",2024-11-05 14:15:00,659,"A","America/New_York"
"USGS","03443000",2024-11-05 14:30:00,659,"A","America/New_York"
"USGS","03443000",2024-11-05 14:45:00,661,"A","America/New_York"
"USGS","03443000",2024-11-05 15:00:00,661,"A","America/New_York"
"USGS","03443000",2024-11-05 15:15:00,661,"A","America/New_York"
"USGS","03443000",2024-11-05 15:30:00,661,"A","America/New_York"
"USGS","03443000",2024-11-05 15:45:00,663,"A","America/New_York"
"USGS","03443000",2024-11-05 16:00:00,663,"A","America/New_York"
"USGS","03443000",2024-11-05 16:15:00,663,"A","America/New_York"
"USGS","03443000",2024-11-05 16:30:00,663,"A","America/New_York"
"USGS","03443000",2024-11-05 16:45:00,666,"A","America/New_York"
"USGS","03443000",2024-11-05 17:00:00,666,"A","America/New_York"
"USGS","03443000",2024-11-05 17:15:00,666,"A","America/New_York"
"USGS","03443000",2024-11-05 17:30:00,666,"A","America/New_York"
"USGS","03443000",2024-11-05 17:45:00,666,"A","America/New_York"
"USGS","03443000",2024-11-05 18:00:00,666,"A","America/New_York"
"USGS","03443000",2024-11-05 18:15:00,666,"A","America/New_York"
"USGS","03443000",2024-11-05 18:30:00,668,"A","America/New_York"
"USGS","03443000",2024-11-05 18:45:00,668,"A","America/New_York"
"USGS","03443000",2024-11-05 19:00:00,668,"A","America/New_York"
"USGS","03443000",2024-11-05 19:15:00,668,"A","America/New_York"
"USGS","03443000",2024-11-05 19:30:00,668,"A","America/New_York"
"USGS","03443000",2024-11-05 19:45:00,668,"A","America/New_York"
"USGS","03443000",2024-11-05 20:00:00,668,"A","America/New_York"
"USGS","03443000",2024-11-05 20:15:00,668,"A","America/New_York"
"USGS","03443000",2024-11-05 20:30:00,668,"A","America/New_York"
"USGS","03443000",2024-11-05 20:45:00,668,"A","America/New_York"
"USGS","03443000",2024-11-05 21:00:00,668,"A","America/New_York"
"USGS","03443000",2024-11-05 21:15:00,668,"A","America/New_York"
"USGS","03443000",2024-11-05 21:30:00,668,"A","America/New_York"
"USGS","03443000",2024-11-05 21:45:00,668,"A","America/New_York"
"USGS","03443000",2024-11-05 22:00:00,668,"A","America/New_York"
"USGS","03443000",2024-11-05 22:15:00,668,"A","America/New_York"
"USGS","03443000",2024-11-05 22:30:00,668,"A","America/New_York"
"USGS","03443000",2024-11-05 22:45:00,668,"A","America/New_York"
"USGS","03443000",2024-11-05 23:00:00,668,"A","America/New_York"
"USGS","03443000",2024-11-05 23:15:00,668,"A","America/New_York"
"USGS","03443000",2024-11-05 23:30:00,668,"A","America/New_York"
"USGS","03443000",2024-11-05 23:45:00,668,"A","America/New_York"
"USGS","03443000",2024-11-06,668,"A","America/New_York"
"USGS","03443000",2024-11-06 00:15:00,668,"A","America/New_York"
"USGS","03443000",2024-11-06 00:30:00,668,"A","America/New_York"
"USGS","03443000",2024-11-06 00:45:00,668,"A","America/New_York"
"USGS","03443000",2024-11-06 01:00:00,668,"A","America/New_York"
"USGS","03443000",2024-11-06 01:15:00,668,"A","America/New_York"
"USGS","03443000",2024-11-06 01:30:00,668,"A","America/New_York"
"USGS","03443000",2024-11-06 01:45:00,668,"A","America/New_York"
"USGS","03443000",2024-11-06 02:00:00,668,"A","America/New_York"
"USGS","03443000",2024-11-06 02:15:00,666,"A","America/New_York"
"USGS","03443000",2024-11-06 02:30:00,668,"A","America/New_York"
"USGS","03443000",2024-11-06 02:45:00,668,"A","America/New_York"
"USGS","03443000",2024-11-06 03:00:00,668,"A","America/New_York"
"USGS","03443000",2024-11-06 03:15:00,668,"A","America/New_York"
"USGS","03443000",2024-11-06 03:30:00,666,"A","America/New_York"
"USGS","03443000",2024-11-06 03:45:00,668,"A","America/New_York"
"USGS","03443000",2024-11-06 04:00:00,666,"A","America/New_York"
"USGS","03443000",2024-11-06 04:15:00,666,"A","America/New_York"
"USGS","03443000",2024-11-06 04:30:00,666,"A","America/New_York"
"USGS","03443000",2024-11-06 04:45:00,666,"A","America/New_York"
"USGS","03443000",2024-11-06 05:00:00,666,"A","America/New_York"
"USGS","03443000",2024-11-06 05:15:00,666,"A","America/New_York"
"USGS","03443000",2024-11-06 05:30:00,666,"A","America/New_York"
"USGS","03443000",2024-11-06 05:45:00,666,"A","America/New_York"
"USGS","03443000",2024-11-06 06:00:00,666,"A","America/New_York"
"USGS","03443000",2024-11-06 06:15:00,666,"A","America/New_York"
"USGS","03443000",2024-11-06 06:30:00,663,"A","America/New_York"
"USGS","03443000",2024-11-06 06:45:00,663,"A","America/New_York"
"USGS","03443000",2024-11-06 07:00:00,663,"A","America/New_York"
"USGS","03443000",2024-11-06 07:15:00,663,"A","America/New_York"
"USGS","03443000",2024-11-06 07:30:00,663,"A","America/New_York"
"USGS","03443000",2024-11-06 07:45:00,663,"A","America/New_York"
"USGS","03443000",2024-11-06 08:00:00,661,"A","America/New_York"
"USGS","03443000",2024-11-06 08:15:00,661,"A","America/New_York"
"USGS","03443000",2024-11-06 08:30:00,661,"A","America/New_York"
"USGS","03443000",2024-11-06 08:45:00,661,"A","America/New_York"
"USGS","03443000",2024-11-06 09:00:00,661,"A","America/New_York"
"USGS","03443000",2024-11-06 09:15:00,661,"A","America/New_York"
"USGS","03443000",2024-11-06 09:30:00,659,"A","America/New_York"
"USGS","03443000",2024-11-06 09:45:00,659,"A","America/New_York"
"USGS","03443000",2024-11-06 10:00:00,659,"A","America/New_York"
"USGS","03443000",2024-11-06 10:15:00,659,"A","America/New_York"
"USGS","03443000",2024-11-06 10:30:00,657,"A","America/New_York"
"USGS","03443000",2024-11-06 10:45:00,657,"A","America/New_York"
"USGS","03443000",2024-11-06 11:00:00,657,"A","America/New_York"
"USGS","03443000",2024-11-06 11:15:00,657,"A","America/New_York"
"USGS","03443000",2024-11-06 11:30:00,657,"A","America/New_York"
"USGS","03443000",2024-11-06 11:45:00,654,"A","America/New_York"
"USGS","03443000",2024-11-06 12:00:00,657,"A","America/New_York"
"USGS","03443000",2024-11-06 12:15:00,654,"A","America/New_York"
"USGS","03443000",2024-11-06 12:30:00,657,"A","America/New_York"
"USGS","03443000",2024-11-06 12:45:00,654,"A","America/New_York"
"USGS","03443000",2024-11-06 13:00:00,654,"A","America/New_York"
"USGS","03443000",2024-11-06 13:15:00,654,"A","America/New_York"
"USGS","03443000",2024-11-06 13:30:00,654,"A","America/New_York"
"USGS","03443000",2024-11-06 13:45:00,654,"A","America/New_York"
"USGS","03443000",2024-11-06 14:00:00,654,"A","America/New_York"
"USGS","03443000",2024-11-06 14:15:00,654,"A","America/New_York"
"USGS","03443000",2024-11-06 14:30:00,654,"A","America/New_York"
"USGS","03443000",2024-11-06 14:45:00,654,"A","America/New_York"
"USGS","03443000",2024-11-06 15:00:00,654,"A","America/New_York"
"USGS","03443000",2024-11-06 15:15:00,654,"A","America/New_York"
"USGS","03443000",2024-11-06 15:30:00,654,"A","America/New_York"
"USGS","03443000",2024-11-06 15:45:00,654,"A","America/New_York"
"USGS","03443000",2024-11-06 16:00:00,654,"A","America/New_York"
"USGS","03443000",2024-11-06 16:15:00,654,"A","America/New_York"
"USGS","03443000",2024-11-06 16:30:00,654,"A","America/New_York"
"USGS","03443000",2024-11-06 16:45:00,652,"A","America/New_York"
"USGS","03443000",2024-11-06 17:00:00,654,"A","America/New_York"
"USGS","03443000",2024-11-06 17:15:00,654,"A","America/New_York"
"USGS","03443000",2024-11-06 17:30:00,654,"A","America/New_York"
"USGS","03443000",2024-11-06 17:45:00,654,"A","America/New_York"
"USGS","03443000",2024-11-06 18:00:00,652,"A","America/New_York"
"USGS","03443000",2024-11-06 18:15:00,652,"A","America/New_York"
"USGS","03443000",2024-11-06 18:30:00,652,"A","America/New_York"
"USGS","03443000",2024-11-06 18:45:00,652,"A","America/New_York"
"USGS","03443000",2024-11-06 19:00:00,652,"A","America/New_York"
"USGS","03443000",2024-11-06 19:15:00,652,"A","America/New_York"
"USGS","03443000",2024-11-06 19:30:00,652,"A","America/New_York"
"USGS","03443000",2024-11-06 19:45:00,652,"A","America/New_York"
"USGS","03443000",2024-11-06 20:00:00,652,"A","America/New_York"
"USGS","03443000",2024-11-06 20:15:00,652,"A","America/New_York"
"USGS","03443000",2024-11-06 20:30:00,652,"A","America/New_York"
"USGS","03443000",2024-11-06 20:45:00,654,"A","America/New_York"
"USGS","03443000",2024-11-06 21:00:00,654,"A","America/New_York"
"USGS","03443000",2024-11-06 21:15:00,654,"A","America/New_York"
"USGS","03443000",2024-11-06 21:30:00,654,"A","America/New_York"
"USGS","03443000",2024-11-06 21:45:00,657,"A","America/New_York"
"USGS","03443000",2024-11-06 22:00:00,654,"A","America/New_York"
"USGS","03443000",2024-11-06 22:15:00,657,"A","America/New_York"
"USGS","03443000",2024-11-06 22:30:00,657,"A","America/New_York"
"USGS","03443000",2024-11-06 22:45:00,657,"A","America/New_York"
"USGS","03443000",2024-11-06 23:00:00,657,"A","America/New_York"
"USGS","03443000",2024-11-06 23:15:00,657,"A","America/New_York"
"USGS","03443000",2024-11-06 23:30:00,659,"A","America/New_York"
"USGS","03443000",2024-11-06 23:45:00,659,"A","America/New_York"
"USGS","03443000",2024-11-07,659,"A","America/New_York"
"USGS","03443000",2024-11-07 00:15:00,661,"A","America/New_York"
"USGS","03443000",2024-11-07 00:30:00,661,"A","America/New_York"
"USGS","03443000",2024-11-07 00:45:00,661,"A","America/New_York"
"USGS","03443000",2024-11-07 01:00:00,661,"A","America/New_York"
"USGS","03443000",2024-11-07 01:15:00,661,"A","America/New_York"
"USGS","03443000",2024-11-07 01:30:00,663,"A","America/New_York"
"USGS","03443000",2024-11-07 01:45:00,663,"A","America/New_York"
"USGS","03443000",2024-11-07 02:00:00,663,"A","America/New_York"
"USGS","03443000",2024-11-07 02:15:00,663,"A","America/New_York"
"USGS","03443000",2024-11-07 02:30:00,663,"A","America/New_York"
"USGS","03443000",2024-11-07 02:45:00,663,"A","America/New_York"
"USGS","03443000",2024-11-07 03:00:00,663,"A","America/New_York"
"USGS","03443000",2024-11-07 03:15:00,663,"A","America/New_York"
"USGS","03443000",2024-11-07 03:30:00,663,"A","America/New_York"
"USGS","03443000",2024-11-07 03:45:00,663,"A","America/New_York"
"USGS","03443000",2024-11-07 04:00:00,663,"A","America/New_York"
"USGS","03443000",2024-11-07 04:15:00,661,"A","America/New_York"
"USGS","03443000",2024-11-07 04:30:00,663,"A","America/New_York"
"USGS","03443000",2024-11-07 04:45:00,663,"A","America/New_York"
"USGS","03443000",2024-11-07 05:00:00,663,"A","America/New_York"
"USGS","03443000",2024-11-07 05:15:00,663,"A","America/New_York"
"USGS","03443000",2024-11-07 05:30:00,661,"A","America/New_York"
"USGS","03443000",2024-11-07 05:45:00,661,"A","America/New_York"
"USGS","03443000",2024-11-07 06:00:00,661,"A","America/New_York"
"USGS","03443000",2024-11-07 06:15:00,661,"A","America/New_York"
"USGS","03443000",2024-11-07 06:30:00,659,"A","America/New_York"
"USGS","03443000",2024-11-07 06:45:00,659,"A","America/New_York"
"USGS","03443000",2024-11-07 07:00:00,659,"A","America/New_York"
"USGS","03443000",2024-11-07 07:15:00,659,"A","America/New_York"
"USGS","03443000",2024-11-07 07:30:00,659,"A","America/New_York"
"USGS","03443000",2024-11-07 07:45:00,657,"A","America/New_York"
"USGS","03443000",2024-11-07 08:00:00,657,"A","America/New_York"
"USGS","03443000",2024-11-07 08:15:00,657,"A","America/New_York"
"USGS","03443000",2024-11-07 08:30:00,657,"A","America/New_York"
"USGS","03443000",2024-11-07 08:45:00,654,"A","America/New_York"
"USGS","03443000",2024-11-07 09:00:00,654,"A","America/New_York"
"USGS","03443000",2024-11-07 09:15:00,652,"A","America/New_York"
"USGS","03443000",2024-11-07 09:30:00,652,"A","America/New_York"
"USGS","03443000",2024-11-07 09:45:00,652,"A","America/New_York"
"USGS","03443000",2024-11-07 10:00:00,652,"A","America/New_York"
"USGS","03443000",2024-11-07 10:15:00,652,"A","America/New_York"
"USGS","03443000",2024-11-07 10:30:00,650,"A","America/New_York"
"USGS","03443000",2024-11-07 10:45:00,650,"A","America/New_York"
"USGS","03443000",2024-11-07 11:00:00,650,"A","America/New_York"
"USGS","03443000",2024-11-07 11:15:00,648,"A","America/New_York"
"USGS","03443000",2024-11-07 11:30:00,648,"A","America/New_York"
"USGS","03443000",2024-11-07 11:45:00,648,"A","America/New_York"
"USGS","03443000",2024-11-07 12:00:00,648,"A","America/New_York"
"USGS","03443000",2024-11-07 12:15:00,648,"A","America/New_York"
"USGS","03443000",2024-11-07 12:30:00,645,"A","America/New_York"
"USGS","03443000",2024-11-07 12:45:00,645,"A","America/New_York"
"USGS","03443000",2024-11-07 13:00:00,645,"A","America/New_York"
"USGS","03443000",2024-11-07 13:15:00,643,"A","America/New_York"
"USGS","03443000",2024-11-07 13:30:00,643,"A","America/New_York"
"USGS","03443000",2024-11-07 13:45:00,643,"A","America/New_York"
"USGS","03443000",2024-11-07 14:00:00,643,"A","America/New_York"
"USGS","03443000",2024-11-07 14:15:00,641,"A","America/New_York"
"USGS","03443000",2024-11-07 14:30:00,641,"A","America/New_York"
"USGS","03443000",2024-11-07 14:45:00,641,"A","America/New_York"
"USGS","03443000",2024-11-07 15:00:00,641,"A","America/New_York"
"USGS","03443000",2024-11-07 15:15:00,641,"A","America/New_York"
"USGS","03443000",2024-11-07 15:30:00,639,"A","America/New_York"
"USGS","03443000",2024-11-07 15:45:00,639,"A","America/New_York"
"USGS","03443000",2024-11-07 16:00:00,639,"A","America/New_York"
"USGS","03443000",2024-11-07 16:15:00,639,"A","America/New_York"
"USGS","03443000",2024-11-07 16:30:00,639,"A","America/New_York"
"USGS","03443000",2024-11-07 16:45:00,639,"A","America/New_York"
"USGS","03443000",2024-11-07 17:00:00,637,"A","America/New_York"
"USGS","03443000",2024-11-07 17:15:00,637,"A","America/New_York"
"USGS","03443000",2024-11-07 17:30:00,637,"A","America/New_York"
"USGS","03443000",2024-11-07 17:45:00,637,"A","America/New_York"
"USGS","03443000",2024-11-07 18:00:00,634,"A","America/New_York"
"USGS","03443000",2024-11-07 18:15:00,634,"A","America/New_York"
"USGS","03443000",2024-11-07 18:30:00,634,"A","America/New_York"
"USGS","03443000",2024-11-07 18:45:00,634,"A","America/New_York"
"USGS","03443000",2024-11-07 19:00:00,632,"A","America/New_York"
"USGS","03443000",2024-11-07 19:15:00,630,"A","America/New_York"
"USGS","03443000",2024-11-07 19:30:00,632,"A","America/New_York"
"USGS","03443000",2024-11-07 19:45:00,630,"A","America/New_York"
"USGS","03443000",2024-11-07 20:00:00,630,"A","America/New_York"
"USGS","03443000",2024-11-07 20:15:00,630,"A","America/New_York"
"USGS","03443000",2024-11-07 20:30:00,628,"A","America/New_York"
"USGS","03443000",2024-11-07 20:45:00,628,"A","America/New_York"
"USGS","03443000",2024-11-07 21:00:00,628,"A","America/New_York"
"USGS","03443000",2024-11-07 21:15:00,628,"A","America/New_York"
"USGS","03443000",2024-11-07 21:30:00,628,"A","America/New_York"
"USGS","03443000",2024-11-07 21:45:00,626,"A","America/New_York"
"USGS","03443000",2024-11-07 22:00:00,626,"A","America/New_York"
"USGS","03443000",2024-11-07 22:15:00,626,"A","America/New_York"
"USGS","03443000",2024-11-07 22:30:00,626,"A","America/New_York"
"USGS","03443000",2024-11-07 22:45:00,623,"A","America/New_York"
"USGS","03443000",2024-11-07 23:00:00,623,"A","America/New_York"
"USGS","03443000",2024-11-07 23:15:00,623,"A","America/New_York"
"USGS","03443000",2024-11-07 23:30:00,623,"A","America/New_York"
"USGS","03443000",2024-11-07 23:45:00,621,"A","America/New_York"
"USGS","03443000",2024-11-08,621,"A","America/New_York"
"USGS","03443000",2024-11-08 00:15:00,621,"A","America/New_York"
"USGS","03443000",2024-11-08 00:30:00,621,"A","America/New_York"
"USGS","03443000",2024-11-08 00:45:00,619,"A","America/New_York"
"USGS","03443000",2024-11-08 01:00:00,619,"A","America/New_York"
"USGS","03443000",2024-11-08 01:15:00,619,"A","America/New_York"
"USGS","03443000",2024-11-08 01:30:00,619,"A","America/New_York"
"USGS","03443000",2024-11-08 01:45:00,617,"A","America/New_York"
"USGS","03443000",2024-11-08 02:00:00,617,"A","America/New_York"
"USGS","03443000",2024-11-08 02:15:00,617,"A","America/New_York"
"USGS","03443000",2024-11-08 02:30:00,617,"A","America/New_York"
"USGS","03443000",2024-11-08 02:45:00,617,"A","America/New_York"
"USGS","03443000",2024-11-08 03:00:00,615,"A","America/New_York"
"USGS","03443000",2024-11-08 03:15:00,615,"A","America/New_York"
"USGS","03443000",2024-11-08 03:30:00,615,"A","America/New_York"
"USGS","03443000",2024-11-08 03:45:00,615,"A","America/New_York"
"USGS","03443000",2024-11-08 04:00:00,615,"A","America/New_York"
"USGS","03443000",2024-11-08 04:15:00,613,"A","America/New_York"
"USGS","03443000",2024-11-08 04:30:00,613,"A","America/New_York"
"USGS","03443000",2024-11-08 04:45:00,613,"A","America/New_York"
"USGS","03443000",2024-11-08 05:00:00,613,"A","America/New_York"
"USGS","03443000",2024-11-08 05:15:00,613,"A","America/New_York"
"USGS","03443000",2024-11-08 05:30:00,613,"A","America/New_York"
"USGS","03443000",2024-11-08 05:45:00,613,"A","America/New_York"
"USGS","03443000",2024-11-08 06:00:00,610,"A","America/New_York"
"USGS","03443000",2024-11-08 06:15:00,610,"A","America/New_York"
"USGS","03443000",2024-11-08 06:30:00,610,"A","America/New_York"
"USGS","03443000",2024-11-08 06:45:00,610,"A","America/New_York"
"USGS","03443000",2024-11-08 07:00:00,610,"A","America/New_York"
"USGS","03443000",2024-11-08 07:15:00,610,"A","America/New_York"
"USGS","03443000",2024-11-08 07:30:00,610,"A","America/New_York"
"USGS","03443000",2024-11-08 07:45:00,610,"A","America/New_York"
"USGS","03443000",2024-11-08 08:00:00,610,"A","America/New_York"
"USGS","03443000",2024-11-08 08:15:00,610,"A","America/New_York"
"USGS","03443000",2024-11-08 08:30:00,610,"A","America/New_York"
"USGS","03443000",2024-11-08 08:45:00,608,"A","America/New_York"
"USGS","03443000",2024-11-08 09:00:00,610,"A","America/New_York"
"USGS","03443000",2024-11-08 09:15:00,610,"A","America/New_York"
"USGS","03443000",2024-11-08 09:30:00,608,"A","America/New_York"
"USGS","03443000",2024-11-08 09:45:00,608,"A","America/New_York"
"USGS","03443000",2024-11-08 10:00:00,608,"A","America/New_York"
"USGS","03443000",2024-11-08 10:15:00,608,"A","America/New_York"
"USGS","03443000",2024-11-08 10:30:00,608,"A","America/New_York"
"USGS","03443000",2024-11-08 10:45:00,608,"A","America/New_York"
"USGS","03443000",2024-11-08 11:00:00,608,"A","America/New_York"
"USGS","03443000",2024-11-08 11:15:00,608,"A","America/New_York"
"USGS","03443000",2024-11-08 11:30:00,608,"A","America/New_York"
"USGS","03443000",2024-11-08 11:45:00,608,"A","America/New_York"
"USGS","03443000",2024-11-08 12:00:00,608,"A","America/New_York"
"USGS","03443000",2024-11-08 12:15:00,608,"A","America/New_York"
"USGS","03443000",2024-11-08 12:30:00,608,"A","America/New_York"
"USGS","03443000",2024-11-08 12:45:00,608,"A","America/New_York"
"USGS","03443000",2024-11-08 13:00:00,608,"A","America/New_York"
"USGS","03443000",2024-11-08 13:15:00,606,"A","America/New_York"
"USGS","03443000",2024-11-08 13:30:00,608,"A","America/New_York"
"USGS","03443000",2024-11-08 13:45:00,608,"A","America/New_York"
"USGS","03443000",2024-11-08 14:00:00,606,"A","America/New_York"
"USGS","03443000",2024-11-08 14:15:00,606,"A","America/New_York"
"USGS","03443000",2024-11-08 14:30:00,606,"A","America/New_York"
"USGS","03443000",2024-11-08 14:45:00,606,"A","America/New_York"
"USGS","03443000",2024-11-08 15:00:00,606,"A","America/New_York"
"USGS","03443000",2024-11-08 15:15:00,606,"A","America/New_York"
"USGS","03443000",2024-11-08 15:30:00,606,"A","America/New_York"
"USGS","03443000",2024-11-08 15:45:00,606,"A","America/New_York"
"USGS","03443000",2024-11-08 16:00:00,606,"A","America/New_York"
"USGS","03443000",2024-11-08 16:15:00,606,"A","America/New_York"
"USGS","03443000",2024-11-08 16:30:00,606,"A","America/New_York"
"USGS","03443000",2024-11-08 16:45:00,606,"A","America/New_York"
"USGS","03443000",2024-11-08 17:00:00,606,"A","America/New_York"
"USGS","03443000",2024-11-08 17:15:00,606,"A","America/New_York"
"USGS","03443000",2024-11-08 17:30:00,606,"A","America/New_York"
"USGS","03443000",2024-11-08 17:45:00,606,"A","America/New_York"
"USGS","03443000",2024-11-08 18:00:00,606,"A","America/New_York"
"USGS","03443000",2024-11-08 18:15:00,606,"A","America/New_York"
"USGS","03443000",2024-11-08 18:30:00,606,"A","America/New_York"
"USGS","03443000",2024-11-08 18:45:00,606,"A","America/New_York"
"USGS","03443000",2024-11-08 19:00:00,604,"A","America/New_York"
"USGS","03443000",2024-11-08 19:15:00,604,"A","America/New_York"
"USGS","03443000",2024-11-08 19:30:00,604,"A","America/New_York"
"USGS","03443000",2024-11-08 19:45:00,604,"A","America/New_York"
"USGS","03443000",2024-11-08 20:00:00,604,"A","America/New_York"
"USGS","03443000",2024-11-08 20:15:00,604,"A","America/New_York"
"USGS","03443000",2024-11-08 20:30:00,602,"A","America/New_York"
"USGS","03443000",2024-11-08 20:45:00,602,"A","America/New_York"
